,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntGroceryProducts,TotalPurchase,YearRange,TotalChild,HaveChild
1870,1943,Master,Single,77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,443,26,1940,0,0
1871,1959,Graduation,Single,80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,642,30,1950,2,1
1872,1977,Master,Married,22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,13,5,1970,1,1
1873,1969,PhD,Married,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,45,20,1960,1,1
1874,1970,Graduation,Married,70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,854,14,1970,0,0
1875,1957,Graduation,Single,64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,492,19,1950,0,0
1876,1965,Master,Married,62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,188,24,1960,2,1
1877,1974,PhD,Married,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,42,7,1970,2,1
1878,1947,PhD,Married,67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,166,15,1940,1,1
1879,1982,Master,Married,21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,25,9,1980,1,1
1880,1968,Master,Married,29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,24,8,1960,2,1
1881,1951,Graduation,Married,75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,423,23,1950,1,1
1882,1975,2n Cycle,Married,34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,22,6,1970,2,1
1883,1956,PhD,Single,54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,263,20,1950,1,1
1884,1949,PhD,Divorced,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,65,24,1940,1,1
1885,1959,Master,Married,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,6,4,1950,1,1
1886,1973,Graduation,Married,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,19,6,1970,1,1
1887,1984,PhD,Married,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,336,22,1980,0,0
1888,1950,Graduation,Married,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,18,5,1950,1,1
1889,1977,Graduation,Single,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,12,5,1970,1,1
1890,1984,Graduation,Married,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,450,23,1980,0,0
1891,1976,Master,Married,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,47,9,1970,1,1
1892,1951,Graduation,Divorced,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,803,19,1950,0,0
1893,1982,Graduation,Married,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,857,20,1980,0,0
1894,1974,Master,Married,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,499,22,1970,1,1
1895,1968,Graduation,Single,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,51,9,1960,2,1
1896,1954,Graduation,Married,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,46,9,1950,1,1
1897,1940,PhD,Single,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,7,9,1940,0,0
1898,1976,Graduation,Married,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,227,18,1970,1,1
1899,1951,Graduation,Single,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,733,19,1950,0,0
1900,1976,PhD,Married,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,786,23,1970,0,0
1901,1964,PhD,Single,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,104,16,1960,0,0
1902,1976,Graduation,Married,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,10,5,1970,1,1
1903,1956,Graduation,Single,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,172,18,1950,1,1
1904,1950,PhD,Divorced,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,53,10,1950,2,1
1905,1965,Master,Married,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,232,26,1960,1,1
1906,1962,PhD,Divorced,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,144,15,1960,0,0
1907,1978,Graduation,Married,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,21,9,1970,2,1
1908,1952,Graduation,Single,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,58,10,1950,2,1
1909,1966,Graduation,Divorced,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,18,8,1960,1,1
1910,1947,Graduation,Married,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,1137,26,1940,0,0
1911,1972,Graduation,Married,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,263,22,1970,1,1
1912,1963,Graduation,Married,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,410,28,1960,1,1
1913,1949,Graduation,Divorced,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,756,21,1940,0,0
1914,1978,Master,Married,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,419,21,1970,0,0
1915,1966,Graduation,Divorced,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,236,16,1960,1,1
1916,1983,Graduation,Single,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,9,5,1980,1,1
1917,1971,Graduation,Married,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,101,17,1970,2,1
1918,1975,Graduation,Married,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,100,16,1970,1,1
1919,1971,2n Cycle,Married,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,60,12,1970,2,1
1920,1963,2n Cycle,Married,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,441,18,1960,0,0
1921,1968,PhD,Single,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,20,11,1960,2,1
1922,1979,Graduation,Married,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,18,6,1970,1,1
1923,1984,Master,Single,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,14,4,1980,1,1
1924,1984,Graduation,Married,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,107,11,1980,1,1
1925,1974,PhD,Divorced,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,43,9,1970,1,1
1926,1962,Master,Married,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,51,8,1960,1,1
1927,1975,Graduation,Single,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,108,22,1970,2,1
1928,1957,Graduation,Married,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,9,4,1950,1,1
1929,1978,Graduation,Married,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,37,16,1970,2,1
1930,1991,Graduation,Married,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,167,12,1990,0,0
1931,1986,Graduation,Married,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,72,10,1980,1,1
1932,1956,Graduation,Married,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,153,16,1950,1,1
1933,1963,PhD,Divorced,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,774,19,1960,0,0
1934,1971,Master,Married,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,55,10,1970,1,1
1935,1947,Master,Single,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,864,27,1940,0,0
1936,1960,Graduation,Married,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,13,6,1960,2,1
1937,1975,Graduation,Married,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,319,16,1970,0,0
1938,1975,PhD,Married,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,196,18,1970,1,1
1939,1973,PhD,Married,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,144,18,1970,1,1
1940,1980,2n Cycle,Single,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,138,12,1980,1,1
1941,1970,Graduation,Single,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,13,5,1970,1,1
1942,1967,PhD,Divorced,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,9,4,1960,1,1
1943,1970,Graduation,Married,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,56,10,1970,1,1
1944,1966,Graduation,Single,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,6,4,1960,0,0
1945,1972,Master,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,16,9,1970,2,1
1946,1977,Graduation,Married,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,15,7,1970,1,1
1947,1970,Graduation,Married,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,716,23,1970,1,1
1948,1964,Graduation,Divorced,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,35,17,1960,1,1
1949,1959,PhD,Divorced,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,68,12,1950,1,1
1950,1966,PhD,Married,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,137,23,1960,1,1
1951,1958,Graduation,Divorced,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,1163,17,1950,0,0
1952,1986,Graduation,Single,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,47,11,1980,1,1
1953,1981,Basic,Married,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,452,27,1980,0,0
1954,1958,Graduation,Single,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,571,25,1950,0,0
1955,1975,2n Cycle,Married,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,5,4,1970,2,1
1956,1983,Graduation,Married,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,32,6,1980,0,0
1957,1967,Graduation,Married,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,21,8,1960,2,1
1958,1951,Graduation,Divorced,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,2,6,1950,2,1
1959,1972,Graduation,Married,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,5,4,1970,3,1
1960,1978,Graduation,Married,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,33,9,1970,1,1
1961,1982,Master,Married,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,43,6,1980,1,1
1962,1956,Graduation,Married,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,147,17,1950,2,1
1963,1952,Master,Married,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,344,19,1950,1,1
1964,1965,PhD,Married,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,338,28,1960,1,1
1965,1979,Master,Married,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,27,8,1970,1,1
1966,1965,Graduation,Married,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,4,4,1960,2,1
1967,1953,Graduation,Divorced,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,13,5,1950,0,0
1968,1949,Master,Married,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,263,26,1940,1,1
1969,1985,2n Cycle,Married,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,47,10,1980,1,1
1970,1947,PhD,Divorced,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,259,25,1940,1,1
1971,1955,Graduation,Married,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,403,23,1950,1,1
1972,1976,Graduation,Married,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,24,9,1970,1,1
1973,1975,Graduation,Married,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,543,29,1970,1,1
1974,1984,Graduation,Married,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,149,12,1980,1,1
1975,1950,Graduation,Married,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,129,15,1950,1,1
1976,1977,Graduation,Married,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,432,29,1970,2,1
1977,1951,Graduation,Single,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,369,22,1950,1,1
1978,1984,Graduation,Married,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,51,6,1980,1,1
1979,1982,Graduation,Married,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,678,24,1980,0,0
1980,1991,Graduation,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,299,18,1990,0,0
1981,1970,Graduation,Single,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,755,29,1970,3,1
1982,1981,Graduation,Married,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,31,7,1980,1,1
1983,1979,Master,Married,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,10,6,1970,1,1
1984,1971,Graduation,Married,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,150,21,1970,1,1
1985,1970,Graduation,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,110,12,1970,1,1
1986,1959,Graduation,Married,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,21,9,1950,1,1
1987,1973,Graduation,Married,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,384,28,1970,0,0
1988,1970,Graduation,Single,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,797,14,1970,1,1
1989,1947,2n Cycle,Married,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,634,22,1940,0,0
1990,1951,Graduation,Married,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,14,5,1950,2,1
1991,1975,Graduation,Single,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,61,21,1970,2,1
1992,1959,Graduation,Divorced,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,318,15,1950,1,1
1993,1955,Master,Single,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,16,8,1950,2,1
1994,1953,Graduation,Married,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,14,5,1950,2,1
1995,1965,Graduation,Single,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,45,7,1960,0,0
1996,1973,Graduation,Divorced,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,626,27,1970,1,1
1997,1976,PhD,Divorced,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,325,26,1970,1,1
1998,1950,Graduation,Married,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,160,25,1950,1,1
1999,1969,Graduation,Married,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,76,10,1960,1,1
2000,1982,PhD,Married,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,473,17,1980,0,0
2001,1978,Graduation,Married,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,12,7,1970,2,1
2002,1974,Graduation,Married,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,326,32,1970,1,1
2003,1951,Graduation,Divorced,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,191,15,1950,1,1
2004,1948,Graduation,Married,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,47,7,1940,0,0
2005,1952,PhD,Married,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,386,17,1950,1,1
2006,1984,Graduation,Married,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,37,9,1980,1,1
2007,1979,Graduation,Married,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,20,5,1970,1,1
2008,1949,Graduation,Married,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,110,19,1940,1,1
2009,1956,Graduation,Married,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,459,20,1950,1,1
2010,1969,Graduation,Married,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,11,5,1960,1,1
2011,1987,PhD,Single,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,435,20,1980,0,0
2012,1983,Graduation,Married,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,655,21,1980,0,0
2013,1970,Graduation,Divorced,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,314,19,1970,1,1
2014,1977,Master,Married,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,4,5,1970,1,1
2015,1960,Basic,Divorced,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,61,7,1960,0,0
2016,1973,Graduation,Married,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,110,9,1970,1,1
2017,1960,Graduation,Married,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,42,17,1960,1,1
2018,1988,Graduation,Married,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,430,30,1980,0,0
2019,1969,Graduation,Married,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,261,27,1960,1,1
2020,1992,2n Cycle,Married,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,699,18,1990,0,0
2021,1959,Graduation,Married,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,567,23,1950,1,1
2022,1980,Graduation,Single,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,28,8,1980,1,1
2023,1971,Master,Married,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,8,4,1970,1,1
2024,1974,Master,Divorced,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,157,21,1970,2,1
2025,1969,Basic,Married,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,20,4,1960,0,0
2026,1976,Graduation,Married,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,172,13,1970,1,1
2027,1949,Master,Married,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,263,26,1940,1,1
2028,1950,PhD,Married,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,13,5,1950,2,1
2029,1975,Graduation,Married,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,827,19,1970,0,0
2030,1956,Graduation,Single,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,38,15,1950,2,1
2031,1976,Master,Married,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,382,20,1970,1,1
2032,1975,Graduation,Married,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,173,10,1970,1,1
2033,1976,Master,Married,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,10,5,1970,2,1
2034,1949,PhD,Married,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,419,27,1940,1,1
2035,1984,2n Cycle,Married,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,18,6,1980,1,1
2036,1974,PhD,Married,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,270,20,1970,1,1
2037,1972,Basic,Married,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,34,7,1970,0,0
2038,1986,Basic,Married,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,20,7,1980,1,1
2039,1962,Master,Married,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,51,8,1960,1,1
2040,1970,Graduation,Divorced,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,214,19,1970,1,1
2041,1949,Master,Married,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,44,13,1940,1,1
2042,1961,Graduation,Single,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,1078,21,1960,0,0
2043,1955,Graduation,Divorced,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,319,23,1950,2,1
2044,1981,PhD,Married,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,161,24,1980,0,0
2045,1953,Graduation,Married,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,13,6,1950,2,1
2046,1974,Master,Married,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,28,7,1970,1,1
2047,1954,Master,Married,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,203,19,1950,1,1
2048,1969,Master,Married,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,205,26,1960,1,1
2049,1981,2n Cycle,Married,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,38,7,1980,1,1
2050,1952,PhD,Married,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,258,27,1950,1,1
2051,1962,Master,Single,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,547,22,1960,0,0
2052,1971,Graduation,Divorced,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,12,4,1970,1,1
2053,1976,Master,Married,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,73,9,1970,1,1
2054,1976,2n Cycle,Married,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,4,4,1970,2,1
2055,1980,Graduation,Married,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,17,10,1980,1,1
2056,1956,2n Cycle,Married,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,306,23,1950,1,1
2057,1957,Graduation,Married,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,10,7,1950,2,1
2058,1972,Graduation,Married,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,528,24,1970,0,0
2059,1966,Graduation,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,126,18,1960,1,1
2060,1986,PhD,Married,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,405,18,1980,0,0
2061,1965,PhD,Married,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,355,23,1960,0,0
2062,1974,Graduation,Married,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,2,4,1970,3,1
2063,1976,Graduation,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,21,5,1970,1,1
2064,1976,Master,Single,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,933,20,1970,0,0
2065,1980,Basic,Married,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,25,8,1980,1,1
2066,1965,Graduation,Married,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,76,15,1960,1,1
2067,1969,Graduation,Divorced,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,56,15,1960,2,1
2068,1970,Graduation,Single,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,13,5,1970,1,1
2069,1954,Master,Divorced,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,64,10,1950,1,1
2070,1966,Master,Divorced,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,44,11,1960,2,1
2071,1974,Graduation,Divorced,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,12,5,1970,1,1
2072,1971,Graduation,Married,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,16,7,1970,2,1
2073,1968,Graduation,Divorced,36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,24,12,1960,2,1
2074,1957,Graduation,Married,23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,51,7,1950,0,0
2075,1973,Graduation,Single,65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,99,28,1970,1,1
2076,1957,Graduation,Single,78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,289,19,1950,0,0
2077,1971,PhD,Married,29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,8,5,1970,1,1
2078,1960,Master,Married,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,26,11,1960,3,1
2079,1973,PhD,Married,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,140,16,1970,2,1
2080,1962,PhD,Married,42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,16,8,1960,1,1
2081,1958,Master,Married,49572.0,1,1,25,35,1,16,0,1,1,2,2,0,3,7,17,7,1950,2,1
2082,1972,Graduation,Married,69209.0,0,0,4,496,32,849,229,48,128,2,5,3,6,4,1110,16,1970,0,0
2083,1976,Graduation,Married,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,33,11,1970,1,1
2084,1969,Graduation,Divorced,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,56,15,1960,2,1
2085,1976,Master,Married,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,10,5,1970,1,1
2086,1983,2n Cycle,Married,32146.0,1,0,16,26,3,23,4,7,3,2,2,0,4,6,30,8,1980,1,1
2087,1964,2n Cycle,Divorced,41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,62,13,1960,2,1
2088,1975,Master,Married,34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,13,5,1970,1,1
2089,1955,PhD,Married,58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,141,22,1950,1,1
2090,1965,Graduation,Single,59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,138,12,1960,1,1
2091,1964,PhD,Married,60896.0,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,489,26,1960,1,1
2092,1980,Graduation,Married,62994.0,1,0,74,224,12,48,4,12,12,1,6,2,4,6,64,13,1980,1,1
2093,1957,Graduation,Married,47320.0,0,1,10,200,19,111,50,15,19,6,5,1,8,6,180,20,1950,1,1
2094,1949,2n Cycle,Divorced,74859.0,0,0,63,570,73,614,133,102,73,1,6,5,11,3,820,23,1940,0,0
2095,1992,Basic,Single,15253.0,1,0,13,1,3,3,8,1,13,2,1,0,3,7,14,6,1990,1,1
2096,1974,PhD,Single,31560.0,1,0,98,62,1,20,4,0,7,2,2,1,3,8,25,8,1970,1,1
2097,1954,Graduation,Divorced,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,519,20,1950,1,1
2098,1990,Master,Single,91172.0,0,0,94,162,28,818,0,28,56,0,4,3,7,3,846,14,1990,0,0
2099,1984,Graduation,Married,90000.0,0,0,91,675,144,133,94,192,241,1,4,8,5,1,371,18,1980,0,0
2100,1981,Graduation,Single,41967.0,1,1,66,23,4,10,0,2,15,1,1,0,3,4,14,5,1980,2,1
2101,1965,Graduation,Single,69263.0,0,1,14,492,5,32,13,5,21,1,9,1,7,6,50,18,1960,1,1
2102,1970,2n Cycle,Divorced,65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,152,27,1970,0,0
2103,1975,Graduation,Married,60934.0,0,1,41,224,155,155,192,93,54,2,6,4,11,4,502,23,1970,1,1
2104,1951,Graduation,Married,71965.0,0,1,21,572,19,286,50,38,248,3,6,3,5,3,355,17,1950,1,1
2105,1955,Graduation,Married,65210.0,0,1,25,626,0,70,0,7,28,2,9,3,8,6,70,22,1950,1,1
2106,1975,PhD,Married,79174.0,0,0,2,1074,37,518,193,92,129,1,5,6,7,2,748,19,1970,0,0
2107,1967,Master,Divorced,81380.0,0,0,51,741,68,689,224,68,103,1,4,2,10,2,981,17,1960,0,0
