,AcceptedCmp,Complain,Dt_Customer,Education,HaveChild,Income,Kidhome,Marital_Status,MntFishProducts,MntFruits,MntGoldProds,MntGroceryProducts,MntMeatProducts,MntSweetProducts,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Teenhome,TotalChild,TotalPurchase,Unnamed: 0,YearRange,Year_Birth
1847,0,0,18-04-2014,PhD,1,50616.0,0,Divorced,0,0,4,16,16,1,128,0,2,4,4,7,56,1,1,10,1847,1960,1968
1848,1,0,19-05-2013,Master,1,62772.0,0,Single,43,49,108,249,157,8,581,6,1,11,5,2,74,1,1,23,1848,1960,1969
1849,0,0,19-05-2014,PhD,0,30298.0,0,Single,6,3,0,21,12,1,6,1,1,3,1,3,48,0,0,6,1849,1980,1985
1850,0,0,03-11-2012,Graduation,1,52413.0,1,Single,56,8,12,197,133,56,185,1,2,7,7,7,67,0,1,17,1850,1980,1984
1851,0,0,19-01-2014,PhD,1,44155.0,1,Married,0,1,14,10,9,0,22,1,1,2,1,4,24,1,2,5,1851,1950,1957
1852,2,0,07-11-2013,PhD,0,86979.0,0,Divorced,65,100,35,1000,835,83,584,5,1,5,5,2,67,0,0,16,1852,1970,1971
1853,0,0,09-09-2013,Graduation,1,76532.0,1,Married,90,30,30,297,177,138,355,5,4,7,9,5,38,1,2,25,1853,1970,1975
1854,1,0,26-02-2013,Graduation,1,42081.0,1,Married,54,10,27,174,110,6,175,3,2,4,6,6,86,0,1,15,1854,1980,1982
1855,0,0,31-08-2012,PhD,0,67546.0,0,Married,150,134,172,1052,768,38,864,10,1,5,4,3,90,0,0,20,1855,1980,1988
1856,3,0,02-05-2014,Master,0,88420.0,0,Married,99,153,153,864,612,95,957,7,1,8,4,1,87,0,0,20,1856,1980,1989
1857,0,0,27-01-2013,Graduation,1,31158.0,1,Married,20,6,5,42,16,0,25,0,2,3,2,8,62,0,1,7,1857,1980,1985
1858,2,0,03-06-2014,Graduation,1,61671.0,0,Divorced,0,7,28,63,56,0,641,4,8,6,10,8,23,1,1,28,1858,1960,1968
1859,0,0,26-05-2014,Graduation,0,69719.0,0,Single,177,86,43,471,208,14,273,3,1,5,2,1,99,0,0,11,1859,1970,1974
1860,0,0,20-10-2013,Graduation,1,49160.0,0,Divorced,25,21,15,89,43,10,122,1,2,6,3,6,29,1,1,12,1860,1940,1949
1861,1,0,09-09-2012,Basic,1,24882.0,1,Married,29,4,36,43,10,0,1,1,1,2,1,6,52,0,1,5,1861,1970,1978
1862,1,0,31-03-2014,PhD,0,90933.0,0,Single,62,31,79,523,430,63,1020,6,1,4,4,1,90,0,0,15,1862,1950,1954
1863,0,0,13-06-2013,PhD,1,59292.0,0,Married,19,14,14,101,68,14,378,5,2,8,3,3,71,1,1,18,1863,1950,1950
1864,0,0,23-02-2013,PhD,1,45759.0,1,Married,3,1,4,22,18,0,42,0,2,3,2,7,13,1,2,7,1864,1960,1964
1865,0,0,13-04-2014,Graduation,0,22148.0,0,Single,0,5,11,19,14,4,15,0,1,3,1,7,16,0,0,5,1865,1980,1983
1866,0,0,18-03-2014,Master,0,73395.0,0,Married,20,7,11,107,80,7,272,4,1,6,4,2,94,0,0,15,1866,1980,1987
1867,0,0,24-10-2013,Graduation,1,29819.0,1,Divorced,2,1,2,27,24,1,9,0,3,3,3,6,77,0,1,9,1867,1970,1971
1868,1,0,25-01-2014,Graduation,1,45688.0,0,Married,0,0,9,18,18,0,279,1,2,8,3,4,20,1,1,14,1868,1960,1968
1869,0,0,11-05-2013,Graduation,0,62820.0,0,Married,138,61,53,464,265,61,398,4,1,6,3,1,51,0,0,14,1869,1950,1954
1870,0,0,06-09-2013,PhD,1,60491.0,0,Married,12,47,76,296,237,19,637,11,4,7,6,5,81,1,1,28,1870,1970,1971
1871,0,0,05-02-2014,Graduation,1,33235.0,1,Married,2,0,6,18,16,1,45,0,1,3,3,7,71,0,1,7,1871,1980,1986
1872,0,0,19-03-2013,Graduation,0,35701.0,0,Married,7,1,5,17,9,3,21,0,1,3,1,6,36,0,0,5,1872,1950,1959
1873,1,0,26-09-2013,Master,1,31535.0,1,Married,0,4,19,17,13,0,15,1,1,2,1,7,95,0,1,5,1873,1980,1980
1874,1,0,10-11-2012,Graduation,1,67384.0,0,Single,158,40,107,373,175,53,957,8,2,5,7,5,32,1,1,22,1874,1970,1970
1875,0,0,14-10-2012,Master,0,80573.0,0,Married,60,138,15,628,430,92,829,6,1,13,4,2,85,0,0,24,1875,1970,1971
1876,3,0,22-08-2012,Graduation,1,77870.0,0,Married,65,50,133,615,500,50,1017,5,3,5,5,8,93,1,1,18,1876,1960,1967
1877,0,0,25-01-2013,PhD,1,52278.0,0,Divorced,0,0,174,71,71,0,953,5,6,10,10,8,24,1,1,31,1877,1960,1963
1878,3,0,24-08-2012,Graduation,1,57107.0,0,Single,0,0,137,120,120,0,159,4,7,8,4,8,44,1,1,23,1878,1960,1968
1879,0,0,16-02-2013,Graduation,0,18929.0,0,Married,23,0,18,31,8,4,32,0,1,4,1,6,15,0,0,6,1879,1990,1990
1880,0,0,31-05-2013,PhD,1,36038.0,1,Single,0,0,7,15,15,2,23,0,2,3,3,6,82,0,1,8,1880,1980,1981
1881,0,0,20-02-2013,Graduation,0,20180.0,0,Single,15,42,18,81,24,20,18,1,1,4,2,7,27,0,0,8,1881,1970,1976
1882,0,0,26-12-2012,PhD,1,34230.0,1,Married,0,0,2,4,4,0,15,0,1,2,1,7,72,1,2,4,1882,1960,1965
1883,0,0,22-06-2014,2n Cycle,1,31878.0,0,Single,10,4,23,19,5,5,23,0,1,4,1,3,7,1,1,6,1883,1970,1977
1884,0,0,19-01-2014,2n Cycle,1,70932.0,0,Married,46,193,185,339,100,185,200,2,2,12,6,3,57,1,1,22,1884,1970,1972
1885,5,0,20-10-2012,Graduation,0,91249.0,0,Single,71,27,27,217,119,108,1324,9,0,6,7,4,84,0,0,22,1885,1950,1956
1886,1,0,01-10-2013,Master,0,77598.0,0,Single,129,33,33,443,281,66,1193,5,1,13,7,3,53,0,0,26,1886,1940,1943
1887,0,1,08-01-2013,Graduation,1,80982.0,1,Single,104,137,22,642,401,22,505,5,3,11,11,5,48,1,2,30,1887,1950,1959
1888,0,0,05-09-2013,Master,1,22701.0,1,Married,0,4,5,13,9,4,2,0,1,3,1,5,2,0,1,5,1888,1970,1977
1889,2,0,23-11-2012,PhD,1,55212.0,0,Married,0,0,34,45,45,0,1103,2,3,11,4,8,65,1,1,20,1889,1960,1969
1890,0,0,23-06-2013,Graduation,0,70617.0,0,Married,40,61,27,854,753,46,353,3,1,7,3,2,45,0,0,14,1890,1970,1970
1891,1,0,13-11-2012,Graduation,0,64849.0,0,Single,94,48,108,492,350,84,652,3,1,6,9,5,42,0,0,19,1891,1950,1957
1892,0,0,17-06-2013,Master,1,62694.0,1,Married,25,6,91,188,157,91,379,3,5,7,9,7,29,1,2,24,1892,1960,1965
1893,0,0,20-11-2013,PhD,1,61917.0,1,Married,2,4,1,42,36,2,46,0,1,4,2,5,83,1,2,7,1893,1970,1974
1894,0,0,28-09-2013,PhD,1,67472.0,0,Married,8,31,69,166,127,17,162,2,2,7,4,3,93,1,1,15,1894,1940,1947
1895,0,0,07-01-2014,Master,1,21059.0,1,Married,3,3,8,25,19,3,8,0,3,3,3,6,40,0,1,9,1895,1980,1982
1896,0,0,01-04-2014,Master,1,29543.0,2,Married,3,3,18,24,18,4,17,1,2,2,3,7,47,0,2,8,1896,1960,1968
1897,0,0,08-04-2013,Graduation,1,75903.0,0,Married,130,108,100,423,185,38,340,6,2,9,6,3,50,1,1,23,1897,1950,1951
1898,0,0,06-09-2012,2n Cycle,1,34984.0,1,Married,3,4,3,22,15,5,8,0,2,3,1,7,40,1,2,6,1898,1970,1975
1899,1,0,10-03-2013,PhD,1,54998.0,0,Single,39,22,8,263,202,30,154,2,5,9,4,4,3,1,1,20,1899,1950,1956
1900,1,0,19-11-2012,PhD,1,54356.0,0,Divorced,20,15,0,65,30,0,710,2,3,8,11,8,62,1,1,24,1900,1940,1949
1901,0,0,23-03-2014,Master,1,34242.0,0,Married,0,2,1,6,4,0,8,0,1,3,0,5,25,1,1,4,1901,1950,1959
1902,0,0,31-08-2013,Graduation,1,25410.0,1,Married,13,2,4,19,4,13,2,0,1,4,1,4,48,0,1,6,1902,1970,1973
1903,4,0,06-02-2014,PhD,0,73356.0,0,Married,0,14,112,336,322,14,1050,11,1,5,5,2,56,0,0,22,1903,1980,1984
1904,0,0,14-01-2013,Graduation,1,28320.0,0,Married,3,1,4,18,14,2,19,0,1,3,1,8,68,1,1,5,1904,1950,1950
1905,0,0,07-08-2012,Graduation,1,23763.0,1,Single,6,0,6,12,6,2,22,0,1,3,1,7,64,0,1,5,1905,1970,1977
1906,0,0,25-04-2014,Graduation,0,72570.0,0,Married,151,83,224,450,216,141,274,6,1,12,4,1,67,0,0,23,1906,1980,1984
1907,0,0,14-09-2012,Master,1,34529.0,1,Married,3,6,41,47,38,6,68,2,2,3,2,7,94,0,1,9,1907,1970,1976
1908,0,0,06-02-2013,Graduation,0,70792.0,0,Divorced,104,45,114,803,654,11,344,4,2,10,3,3,82,0,0,19,1908,1950,1951
1909,1,0,02-11-2012,Graduation,0,63211.0,0,Married,205,193,145,857,459,26,145,8,2,7,3,2,3,0,0,20,1909,1980,1982
1910,0,0,20-06-2014,Master,1,83891.0,0,Married,111,38,15,499,350,85,217,7,1,10,4,1,24,1,1,22,1910,1970,1974
1911,0,0,31-03-2013,Graduation,1,36065.0,1,Single,10,7,3,51,34,2,18,0,3,3,3,8,54,1,2,9,1911,1960,1968
1912,0,0,12-02-2013,Graduation,1,39898.0,0,Married,12,8,12,46,26,7,69,0,2,4,3,7,20,1,1,9,1912,1950,1954
1913,0,0,08-07-2013,PhD,0,51141.0,0,Single,0,0,6,7,7,0,144,1,1,4,3,5,96,0,0,9,1913,1940,1940
1914,0,0,18-09-2013,Graduation,1,56939.0,0,Married,90,34,49,227,103,29,256,3,2,10,3,3,19,1,1,18,1914,1970,1976
1915,0,0,12-05-2014,Graduation,0,80872.0,0,Single,94,72,108,733,567,12,483,4,1,10,4,1,60,0,0,19,1915,1950,1951
1916,1,0,13-08-2012,PhD,0,72335.0,0,Married,28,105,0,786,653,21,1285,4,1,8,10,8,2,0,0,23,1916,1970,1976
1917,0,0,23-11-2013,PhD,0,61798.0,0,Single,11,4,13,104,89,8,338,2,1,9,4,4,13,0,0,16,1917,1960,1964
1918,0,0,17-01-2014,Graduation,1,29478.0,1,Married,3,0,1,10,7,1,8,0,1,3,1,6,59,0,1,5,1918,1970,1976
1919,1,0,22-10-2012,Graduation,1,46998.0,0,Single,45,41,27,172,86,6,172,3,5,5,5,7,55,1,1,18,1919,1950,1956
1920,0,0,07-05-2014,PhD,1,56551.0,1,Divorced,17,4,16,53,32,2,67,1,3,4,2,4,48,1,2,10,1920,1950,1950
1921,0,0,03-07-2013,Master,1,70053.0,0,Married,81,53,89,232,98,179,512,5,3,10,8,5,38,1,1,26,1921,1960,1965
1922,4,0,09-07-2013,PhD,0,71670.0,0,Divorced,0,16,160,144,128,0,1462,3,1,6,5,6,8,0,0,15,1922,1960,1962
1923,0,0,17-06-2014,Graduation,1,44359.0,1,Married,7,0,1,21,14,3,20,0,3,4,2,3,19,1,2,9,1923,1970,1978
1924,1,0,06-05-2013,Graduation,1,40887.0,1,Single,10,4,43,58,44,10,50,1,3,3,3,9,32,1,2,10,1924,1950,1952
1925,0,0,05-01-2014,Graduation,1,48877.0,0,Divorced,2,1,24,18,15,0,102,0,1,4,3,7,27,1,1,8,1925,1960,1966
1926,0,0,24-08-2013,Graduation,0,74485.0,0,Married,173,149,49,1137,815,49,499,7,1,12,6,3,58,0,0,26,1926,1940,1947
1927,0,0,22-10-2013,Graduation,1,64474.0,0,Married,56,35,93,263,172,86,381,2,2,10,8,5,59,1,1,22,1927,1970,1972
1928,0,0,28-02-2014,Graduation,1,77226.0,0,Married,128,43,21,410,239,76,631,8,2,12,6,3,29,1,1,28,1928,1960,1963
1929,2,0,27-02-2013,Graduation,0,72643.0,0,Divorced,123,80,53,756,553,94,526,10,1,7,3,2,60,0,0,21,1929,1940,1949
1930,2,0,23-01-2014,Master,0,85738.0,0,Married,17,26,13,419,376,26,913,6,1,11,3,1,41,0,0,21,1930,1970,1978
1931,1,0,14-02-2013,Graduation,1,55686.0,0,Divorced,37,0,26,236,199,47,673,3,2,5,6,4,27,1,1,16,1931,1960,1966
1932,1,0,25-03-2014,Graduation,1,39062.0,1,Single,0,0,12,9,9,0,23,0,1,3,1,4,28,0,1,5,1932,1980,1983
1933,1,0,01-01-2013,Graduation,1,34600.0,1,Married,8,33,15,101,60,3,199,2,5,5,5,8,8,1,2,17,1933,1970,1971
1934,0,0,07-04-2013,Graduation,1,40794.0,0,Married,4,23,50,100,73,23,261,3,2,5,6,7,18,1,1,16,1934,1970,1975
1935,0,0,07-11-2013,2n Cycle,1,54690.0,1,Married,7,16,18,60,37,9,111,1,3,5,3,3,76,1,2,12,1935,1970,1971
1936,0,0,02-08-2012,2n Cycle,0,32632.0,0,Married,153,151,53,441,137,19,63,4,2,8,4,5,32,0,0,18,1936,1960,1963
1937,0,0,20-09-2013,PhD,1,38236.0,1,Single,2,0,10,20,18,0,58,0,4,4,3,7,2,1,2,11,1937,1960,1968
1938,1,0,10-04-2014,Graduation,1,36781.0,1,Married,0,1,13,18,17,3,29,1,1,2,2,8,16,0,1,6,1938,1970,1979
1939,2,0,05-12-2012,Master,1,31385.0,1,Single,0,2,9,14,12,1,3,0,1,2,1,8,56,0,1,4,1939,1980,1984
1940,0,0,27-02-2013,Graduation,1,24570.0,1,Married,11,34,44,107,62,14,28,0,3,4,4,9,97,0,1,11,1940,1980,1984
1941,1,0,18-09-2012,PhD,1,25509.0,1,Divorced,10,3,11,43,30,7,40,0,3,3,3,9,15,0,1,9,1941,1970,1974
1942,0,0,10-06-2013,Master,1,58646.0,0,Married,6,1,22,51,44,5,62,1,1,4,2,4,3,1,1,8,1942,1960,1962
1943,0,0,12-02-2013,Graduation,1,53201.0,1,Single,20,7,27,108,81,0,280,3,8,5,6,7,49,1,2,22,1943,1970,1975
1944,0,0,24-12-2012,Graduation,1,21994.0,0,Married,3,0,3,9,6,1,9,0,1,3,0,5,4,1,1,4,1944,1950,1957
1945,0,0,06-02-2013,Graduation,1,57113.0,1,Married,0,4,42,37,33,2,182,1,6,5,4,7,45,1,2,16,1945,1970,1978
1946,0,0,22-06-2013,Graduation,0,51373.0,0,Married,64,2,117,167,101,26,83,5,1,3,3,4,37,0,0,12,1946,1990,1991
1947,0,0,21-10-2013,Graduation,1,23477.0,1,Married,3,15,29,72,54,8,38,0,3,4,3,8,39,0,1,10,1947,1980,1986
1948,0,0,13-04-2014,Graduation,1,58116.0,0,Married,4,19,51,153,130,11,228,3,2,8,3,2,38,1,1,16,1948,1950,1956
1949,2,0,16-12-2013,PhD,0,72968.0,0,Divorced,145,37,55,774,592,37,1092,5,1,8,5,3,8,0,0,19,1949,1960,1963
1950,0,0,28-03-2013,Master,1,39791.0,0,Married,13,15,21,55,27,13,85,1,2,4,3,7,89,1,1,10,1950,1970,1971
1951,2,0,17-10-2013,Master,0,91712.0,0,Single,94,24,48,864,746,29,1276,7,0,11,9,3,47,0,0,27,1951,1940,1947
1952,0,0,17-04-2013,Graduation,1,13672.0,1,Married,2,2,5,13,9,1,6,0,2,3,1,8,86,1,2,6,1952,1960,1960
1953,2,0,29-08-2012,Graduation,0,79205.0,0,Married,179,23,44,319,117,28,504,5,1,4,6,4,73,0,0,16,1953,1970,1975
1954,0,0,25-12-2012,PhD,1,56559.0,0,Married,41,22,31,196,133,31,226,3,3,8,4,4,46,1,1,18,1954,1970,1975
1955,1,0,16-01-2013,PhD,1,32644.0,1,Married,0,3,23,144,141,7,239,1,4,6,7,8,38,0,1,18,1955,1970,1973
1956,0,0,02-01-2014,2n Cycle,1,67506.0,0,Single,33,38,67,138,67,36,90,1,1,6,4,3,73,1,1,12,1956,1980,1980
1957,0,0,08-03-2013,Graduation,1,24206.0,1,Single,3,2,3,13,8,2,7,0,1,3,1,6,66,0,1,5,1957,1970,1970
1958,0,0,24-12-2013,PhD,1,28420.0,1,Divorced,2,2,0,9,5,0,4,0,1,2,1,6,36,0,1,4,1958,1960,1967
1959,1,0,06-09-2012,Graduation,1,22979.0,1,Married,20,17,22,56,19,21,16,2,3,2,3,8,29,0,1,10,1959,1970,1970
1960,0,0,12-06-2014,Graduation,0,33279.0,0,Single,0,3,0,6,3,0,10,0,1,3,0,3,29,0,0,4,1960,1960,1966
1961,0,0,18-09-2013,Master,1,46423.0,1,Single,0,0,8,16,16,0,68,0,3,4,2,7,6,1,2,9,1961,1970,1972
1962,0,0,07-11-2013,Graduation,1,30368.0,0,Married,2,0,2,15,13,0,35,0,2,3,2,8,97,1,1,7,1962,1970,1977
1963,0,0,26-11-2012,Graduation,1,63684.0,0,Married,208,80,80,716,428,93,575,4,3,8,8,5,61,1,1,23,1963,1970,1970
1964,1,0,13-02-2013,Graduation,1,41638.0,0,Divorced,4,0,91,35,31,0,315,5,4,3,5,8,68,1,1,17,1964,1960,1964
1965,0,0,17-09-2013,PhD,1,68805.0,0,Divorced,17,2,20,68,49,13,182,1,1,7,3,2,73,1,1,12,1965,1950,1959
1966,0,0,02-03-2014,PhD,1,65814.0,0,Married,10,14,35,137,113,14,561,2,3,10,8,5,90,1,1,23,1966,1960,1966
1967,0,0,20-05-2013,Graduation,0,71964.0,0,Divorced,180,51,86,1163,932,34,587,6,1,5,5,3,81,0,0,17,1967,1950,1958
1968,0,0,14-02-2013,Graduation,1,39146.0,1,Single,13,1,12,47,33,12,94,0,3,4,4,8,1,0,1,11,1968,1980,1986
1969,0,0,27-01-2013,Basic,0,34445.0,0,Married,208,122,30,452,122,129,228,2,6,8,11,9,92,0,0,27,1969,1980,1981
1970,1,0,07-08-2012,Graduation,0,68281.0,0,Single,42,112,41,571,417,48,995,9,1,13,2,5,31,0,0,25,1970,1950,1958
1971,0,0,29-03-2013,2n Cycle,1,37284.0,1,Married,2,1,6,5,2,1,11,0,1,3,0,6,46,1,2,4,1971,1970,1975
1972,1,0,01-03-2013,Graduation,0,36790.0,0,Married,15,3,10,32,14,21,3,1,1,2,2,9,14,0,0,6,1972,1980,1983
1973,0,0,15-04-2013,Graduation,1,27943.0,1,Married,4,1,3,21,16,1,12,0,3,3,2,8,89,1,2,8,1973,1960,1967
1974,0,1,30-03-2014,Graduation,1,22263.0,1,Divorced,0,0,2,2,2,0,17,0,2,3,1,6,31,1,2,6,1974,1950,1951
1975,0,0,25-09-2012,Graduation,1,30261.0,1,Married,0,0,6,5,5,3,8,0,1,3,0,8,75,2,3,4,1975,1970,1972
1976,0,0,12-02-2014,Graduation,1,28587.0,1,Married,12,4,13,33,17,10,22,0,3,4,2,6,42,0,1,9,1976,1970,1978
1977,0,0,05-04-2013,Master,1,43815.0,1,Married,4,10,15,43,29,7,14,0,1,3,2,6,53,0,1,6,1977,1980,1982
1978,0,0,21-01-2014,Graduation,1,48195.0,1,Married,52,27,5,147,68,7,106,2,6,5,4,6,53,1,2,17,1978,1950,1956
1979,0,0,05-02-2014,Master,1,77027.0,0,Married,45,57,11,344,242,0,820,3,2,6,8,4,23,1,1,19,1979,1950,1952
1980,0,0,16-02-2013,PhD,1,71322.0,0,Married,69,43,204,338,226,10,753,5,2,13,8,4,57,1,1,28,1980,1960,1965
1981,0,0,23-02-2014,Master,1,32765.0,1,Married,7,3,3,27,17,3,13,0,2,4,2,5,49,0,1,8,1981,1970,1979
1982,0,0,12-03-2013,Graduation,1,29672.0,1,Married,0,1,8,4,3,4,9,0,1,3,0,6,6,1,2,4,1982,1960,1965
1983,0,0,17-10-2013,Graduation,0,23272.0,0,Divorced,4,3,12,13,6,2,19,0,1,3,1,4,29,0,0,5,1983,1950,1953
1984,2,0,07-09-2012,Master,1,49912.0,0,Married,32,8,42,263,223,49,520,5,4,7,10,8,5,1,1,26,1984,1940,1949
1985,0,0,01-08-2012,2n Cycle,1,7500.0,1,Married,13,17,34,47,17,14,5,1,4,3,2,9,98,0,1,10,1985,1980,1985
1986,2,0,10-03-2013,PhD,1,68117.0,0,Divorced,0,44,36,259,215,17,618,8,2,4,11,6,80,1,1,25,1986,1940,1947
1987,0,0,26-11-2013,Graduation,1,67225.0,0,Married,46,35,143,403,322,7,315,2,3,11,7,5,4,1,1,23,1987,1950,1955
1988,0,0,12-11-2013,Graduation,1,17649.0,1,Married,0,1,1,24,23,5,15,0,3,3,3,8,70,0,1,9,1988,1970,1976
1989,0,0,29-04-2013,Graduation,1,55914.0,0,Married,119,60,232,543,364,101,384,6,4,8,11,7,32,1,1,29,1989,1970,1975
1990,1,0,28-09-2013,Graduation,1,40059.0,1,Married,28,29,145,149,92,10,110,2,1,3,6,8,82,0,1,12,1990,1980,1984
1991,0,0,05-12-2013,Graduation,1,60905.0,0,Married,36,17,38,129,76,17,208,3,2,7,3,2,27,1,1,15,1991,1950,1950
1992,0,0,04-10-2012,Graduation,1,75330.0,1,Married,93,82,61,432,257,61,555,3,4,12,10,6,94,1,2,29,1992,1970,1977
1993,0,0,01-06-2013,Graduation,1,60689.0,0,Single,63,90,24,369,216,6,240,4,4,10,4,3,23,1,1,22,1993,1950,1951
1994,0,0,28-03-2013,Graduation,1,38680.0,1,Married,15,0,12,51,36,5,11,0,1,3,2,7,97,0,1,6,1994,1980,1984
1995,1,0,08-02-2013,Graduation,0,61416.0,0,Married,201,154,78,678,323,61,848,3,1,10,10,6,25,0,0,24,1995,1980,1982
1996,0,0,02-05-2013,Graduation,0,49767.0,0,Single,55,47,149,299,197,42,202,4,1,8,5,4,92,0,0,18,1996,1990,1991
1997,0,0,25-09-2012,Graduation,1,83273.0,1,Single,16,89,102,755,650,102,433,6,10,9,4,7,98,2,3,29,1997,1970,1970
1998,0,0,29-11-2013,Graduation,1,29009.0,1,Married,10,6,2,31,15,5,6,0,2,3,2,6,19,0,1,7,1998,1980,1981
1999,0,0,01-12-2013,Master,1,45057.0,1,Married,3,0,3,10,7,0,37,0,1,3,2,5,80,0,1,6,1999,1970,1979
2000,0,0,11-09-2012,Graduation,1,37150.0,1,Married,49,37,116,150,64,34,167,3,8,6,4,7,80,0,1,21,2000,1970,1971
2001,0,0,30-11-2013,Graduation,1,43020.0,1,Single,4,7,43,110,99,25,45,1,3,4,4,6,79,0,1,12,2001,1970,1970
2002,0,0,09-06-2014,Graduation,1,53154.0,0,Married,0,0,7,21,21,1,129,1,1,4,3,4,50,1,1,9,2002,1950,1959
2003,2,0,11-09-2013,Graduation,0,65308.0,0,Married,120,0,34,384,264,80,713,8,1,12,7,4,60,0,0,28,2003,1970,1973
2004,1,0,17-08-2012,Graduation,1,76467.0,1,Single,210,161,58,797,426,44,676,5,2,5,2,6,44,0,1,14,2004,1970,1970
2005,0,0,27-12-2013,2n Cycle,0,81044.0,0,Married,73,26,26,634,535,98,450,6,1,10,5,1,0,0,0,22,2005,1940,1947
2006,0,0,09-03-2013,Graduation,1,32871.0,1,Married,0,2,5,14,12,2,22,0,1,3,1,4,28,1,2,5,2006,1950,1951
2007,1,0,22-09-2013,Graduation,1,55801.0,1,Single,6,4,95,61,51,4,367,2,6,6,7,7,35,1,2,21,2007,1970,1975
2008,0,0,22-06-2014,Graduation,1,76320.0,0,Divorced,69,35,35,318,214,53,526,3,2,4,6,2,49,1,1,15,2008,1950,1959
2009,0,0,02-06-2014,Master,1,36927.0,1,Single,0,0,4,16,16,0,51,0,2,3,3,8,46,1,2,8,2009,1950,1955
2010,0,0,26-06-2014,Graduation,1,48794.0,1,Married,3,0,15,14,11,0,25,0,1,3,1,4,97,1,2,5,2010,1950,1953
2011,0,0,19-03-2013,Graduation,0,23478.0,0,Single,12,6,39,45,27,17,28,0,1,3,3,8,51,0,0,7,2011,1960,1965
2012,0,0,06-10-2012,Graduation,1,71128.0,1,Divorced,20,159,31,626,447,0,958,10,3,12,2,7,80,0,1,27,2012,1970,1973
2013,0,0,21-07-2013,PhD,1,70179.0,0,Divorced,69,88,133,325,168,44,532,3,3,13,7,5,10,1,1,26,2013,1970,1976
2014,0,0,05-01-2013,Graduation,1,59462.0,0,Married,0,17,196,160,143,8,724,2,2,12,9,7,29,1,1,25,2014,1950,1950
2015,0,0,18-05-2013,Master,1,51222.5,1,Married,94,42,96,184,48,66,375,10,7,4,4,3,52,1,2,25,2015,1960,1969
2016,0,0,27-12-2013,Graduation,1,38361.0,1,Married,20,0,14,76,56,8,39,1,3,3,3,7,74,0,1,10,2016,1960,1969
2017,0,0,31-05-2013,PhD,1,51222.5,1,Single,0,0,7,15,15,2,23,0,2,3,3,6,82,0,1,8,2017,1980,1981
2018,0,0,25-10-2013,PhD,0,70038.0,0,Married,71,54,130,473,348,54,587,4,1,8,4,2,54,0,0,17,2018,1980,1982
2019,0,0,12-01-2013,Graduation,1,42554.0,1,Married,0,1,0,12,11,0,29,0,2,3,2,4,93,1,2,7,2019,1970,1978
2020,0,0,12-08-2012,Graduation,1,67445.0,0,Married,29,80,11,326,217,80,757,6,5,12,9,6,63,1,1,32,2020,1970,1974
2021,0,0,06-01-2013,Graduation,1,67046.0,0,Divorced,23,35,107,191,133,151,544,5,2,4,4,2,92,1,1,15,2021,1950,1951
2022,0,0,06-09-2013,Graduation,0,42192.0,0,Married,17,15,7,47,15,6,40,1,1,3,2,4,40,0,0,7,2022,1940,1948
2023,0,0,29-10-2012,PhD,1,77610.0,0,Married,21,33,16,386,332,33,1245,7,2,4,4,7,70,1,1,17,2023,1950,1952
2024,0,0,05-04-2014,Graduation,1,31761.0,1,Married,16,1,28,37,20,14,19,0,2,4,3,5,96,0,1,9,2024,1980,1984
2025,0,0,19-10-2013,Graduation,1,34350.0,1,Married,2,3,11,20,15,1,16,0,1,3,1,7,81,0,1,5,2025,1970,1979
2026,0,0,05-08-2013,Graduation,1,54591.0,0,Married,12,4,24,110,94,9,376,2,3,8,6,5,63,1,1,19,2026,1940,1949
2027,0,0,25-12-2013,Graduation,1,71866.0,0,Married,103,178,33,459,178,39,184,3,1,10,6,3,85,1,1,20,2027,1950,1956
2028,0,0,15-09-2013,Graduation,1,25293.0,1,Married,0,0,9,11,11,2,15,1,1,2,1,8,51,0,1,5,2028,1960,1969
2029,1,0,10-01-2013,PhD,0,42000.0,0,Single,85,83,35,435,267,59,124,2,2,11,5,5,23,0,0,20,2029,1980,1987
2030,0,0,07-07-2013,Graduation,0,69520.0,0,Married,121,120,93,655,414,80,627,6,1,5,9,5,95,0,0,21,2030,1980,1983
2031,1,0,07-02-2014,Graduation,1,64713.0,1,Divorced,13,60,54,314,241,54,180,5,2,7,5,4,11,0,1,19,2031,1970,1970
2032,0,0,05-07-2013,Master,1,27889.0,1,Married,0,0,8,4,4,0,14,1,1,2,1,6,42,0,1,5,2032,1970,1977
2033,0,0,27-03-2014,Basic,0,22123.0,0,Divorced,34,3,31,61,24,7,3,1,1,3,2,5,77,0,0,7,2033,1960,1960
2034,0,0,03-03-2013,Graduation,1,51222.5,1,Married,0,1,9,17,16,0,71,1,4,3,2,8,82,1,2,10,2034,1970,1971
2035,0,0,23-06-2013,Master,1,51222.5,0,Married,0,0,24,22,22,0,161,1,2,4,4,6,83,1,1,11,2035,1950,1954
2036,0,0,26-08-2012,Graduation,1,27803.0,1,Married,38,26,49,110,46,9,8,0,2,4,3,8,40,0,1,9,2036,1970,1973
2037,0,0,18-10-2013,Graduation,1,51222.5,0,Single,12,0,147,33,21,6,264,1,3,5,6,7,95,1,1,15,2037,1950,1955
